"qes_year","qes_code","qes_name_en","age_group","turnout","vote_choice","sovereignty_support"
2007,"qes2007","Quebec Election Study 2007","55-64",1,"PQ",1
2007,"qes2007","Quebec Election Study 2007","55-64",1,"ADQ",0
2007,"qes2007","Quebec Election Study 2007","25-34",1,"PLQ",0
2007,"qes2007","Quebec Election Study 2007","18-24",1,"PQ",1
2007,"qes2007","Quebec Election Study 2007","55-64",1,"PLQ",0
2007,"qes2007","Quebec Election Study 2007","55-64",1,"ADQ",1
2007,"qes2007","Quebec Election Study 2007","55-64",1,"PQ",
2007,"qes2007","Quebec Election Study 2007","65+",1,"PLQ",0
2007,"qes2007","Quebec Election Study 2007","65+",1,"Don't know / Refused",
2007,"qes2007","Quebec Election Study 2007","65+",1,"PQ",1
2007,"qes2007","Quebec Election Study 2007","55-64",1,"PQ",1
2007,"qes2007","Quebec Election Study 2007","35-44",1,"ADQ",0
2007,"qes2007","Quebec Election Study 2007","65+",1,"Don't know / Refused",0
2007,"qes2007","Quebec Election Study 2007","65+",1,"PLQ",0
2007,"qes2007","Quebec Election Study 2007","55-64",1,"Don't know / Refused",0
2007,"qes2007","Quebec Election Study 2007","65+",1,"PQ",1
2007,"qes2007","Quebec Election Study 2007","45-54",1,"ADQ",0
2007,"qes2007","Quebec Election Study 2007","35-44",1,"ADQ",0
2007,"qes2007","Quebec Election Study 2007","65+",1,"Don't know / Refused",1
2007,"qes2007","Quebec Election Study 2007","65+",1,"PLQ",0
2007,"qes2007","Quebec Election Study 2007","35-44",1,"ADQ",1
2007,"qes2007","Quebec Election Study 2007","25-34",1,"PLQ",0
2007,"qes2007","Quebec Election Study 2007","35-44",1,"PVQ",0
2007,"qes2007","Quebec Election Study 2007","55-64",1,"ADQ",0
2007,"qes2007","Quebec Election Study 2007","25-34",1,"PLQ",0
2007,"qes2007","Quebec Election Study 2007","55-64",1,"Don't know / Refused",
2007,"qes2007","Quebec Election Study 2007","25-34",1,"Don't know / Refused",
2007,"qes2007","Quebec Election Study 2007","35-44",1,"PVQ",0
2007,"qes2007","Quebec Election Study 2007","45-54",1,"PQ",1
2007,"qes2007","Quebec Election Study 2007","45-54",1,"ADQ",0
2007,"qes2007","Quebec Election Study 2007","45-54",1,"PLQ",0
2007,"qes2007","Quebec Election Study 2007","35-44",1,"ADQ",0
2007,"qes2007","Quebec Election Study 2007","65+",1,"Don't know / Refused",
2007,"qes2007","Quebec Election Study 2007","25-34",1,"ADQ",0
2007,"qes2007","Quebec Election Study 2007","45-54",1,"ADQ",0
2007,"qes2007","Quebec Election Study 2007","25-34",1,"PLQ",0
2007,"qes2007","Quebec Election Study 2007","65+",1,"PQ",1
2007,"qes2007","Quebec Election Study 2007","65+",1,"QS",0
2007,"qes2007","Quebec Election Study 2007","55-64",1,"PQ",1
2007,"qes2007","Quebec Election Study 2007","55-64",1,"PVQ",0
2007,"qes2007","Quebec Election Study 2007","45-54",1,"PQ",0
2007,"qes2007","Quebec Election Study 2007","25-34",1,"Did not vote / None",
2007,"qes2007","Quebec Election Study 2007","65+",1,"PVQ",0
2007,"qes2007","Quebec Election Study 2007","45-54",1,"PVQ",
2007,"qes2007","Quebec Election Study 2007","55-64",1,"PQ",0
2007,"qes2007","Quebec Election Study 2007","55-64",1,"PLQ",0
2007,"qes2007","Quebec Election Study 2007","25-34",1,"PVQ",
2007,"qes2007","Quebec Election Study 2007","18-24",1,"PQ",1
2007,"qes2007","Quebec Election Study 2007","45-54",1,"ADQ",0
2007,"qes2007","Quebec Election Study 2007","45-54",1,"QS",0
2007,"qes2007","Quebec Election Study 2007","45-54",1,"PLQ",0
2007,"qes2007","Quebec Election Study 2007","25-34",1,"PLQ",0
2007,"qes2007","Quebec Election Study 2007","45-54",0,"",0
2007,"qes2007","Quebec Election Study 2007","55-64",1,"ADQ",0
2007,"qes2007","Quebec Election Study 2007","55-64",1,"Don't know / Refused",
2007,"qes2007","Quebec Election Study 2007","25-34",1,"ADQ",0
2007,"qes2007","Quebec Election Study 2007","65+",1,"Don't know / Refused",0
2007,"qes2007","Quebec Election Study 2007","55-64",1,"ADQ",1
2007,"qes2007","Quebec Election Study 2007","45-54",1,"Don't know / Refused",
2007,"qes2007","Quebec Election Study 2007","55-64",1,"PVQ",0
2007,"qes2007","Quebec Election Study 2007","55-64",1,"Don't know / Refused",0
2007,"qes2007","Quebec Election Study 2007","55-64",1,"PQ",1
2007,"qes2007","Quebec Election Study 2007","35-44",1,"ADQ",
2007,"qes2007","Quebec Election Study 2007","65+",1,"PLQ",1
2007,"qes2007","Quebec Election Study 2007","25-34",1,"PVQ",1
2007,"qes2007","Quebec Election Study 2007","18-24",1,"ADQ",0
2007,"qes2007","Quebec Election Study 2007","55-64",1,"ADQ",1
2007,"qes2007","Quebec Election Study 2007","25-34",1,"PLQ",0
2007,"qes2007","Quebec Election Study 2007","55-64",1,"PQ",0
2007,"qes2007","Quebec Election Study 2007","55-64",1,"PVQ",0
2007,"qes2007","Quebec Election Study 2007","65+",1,"ADQ",0
2007,"qes2007","Quebec Election Study 2007","55-64",1,"PQ",1
2007,"qes2007","Quebec Election Study 2007","65+",1,"Don't know / Refused",1
2007,"qes2007","Quebec Election Study 2007","25-34",1,"PQ",0
2007,"qes2007","Quebec Election Study 2007","35-44",0,"",0
2007,"qes2007","Quebec Election Study 2007","25-34",1,"ADQ",0
2007,"qes2007","Quebec Election Study 2007","25-34",1,"ADQ",0
2007,"qes2007","Quebec Election Study 2007","55-64",1,"PLQ",0
2007,"qes2007","Quebec Election Study 2007","45-54",1,"PQ",1
2007,"qes2007","Quebec Election Study 2007","35-44",1,"ADQ",
2007,"qes2007","Quebec Election Study 2007","55-64",1,"PLQ",0
2007,"qes2007","Quebec Election Study 2007","65+",1,"PLQ",0
2007,"qes2007","Quebec Election Study 2007","35-44",1,"ADQ",0
2007,"qes2007","Quebec Election Study 2007","55-64",1,"PQ",1
2007,"qes2007","Quebec Election Study 2007","55-64",1,"PQ",1
2007,"qes2007","Quebec Election Study 2007","",1,"PLQ",0
2007,"qes2007","Quebec Election Study 2007","35-44",0,"",0
2007,"qes2007","Quebec Election Study 2007","25-34",1,"ADQ",0
2007,"qes2007","Quebec Election Study 2007","35-44",1,"Don't know / Refused",
2007,"qes2007","Quebec Election Study 2007","65+",1,"PLQ",0
2007,"qes2007","Quebec Election Study 2007","65+",1,"Don't know / Refused",0
2007,"qes2007","Quebec Election Study 2007","65+",1,"PLQ",0
2007,"qes2007","Quebec Election Study 2007","45-54",1,"PLQ",0
2007,"qes2007","Quebec Election Study 2007","35-44",0,"",0
2007,"qes2007","Quebec Election Study 2007","35-44",1,"Don't know / Refused",
2007,"qes2007","Quebec Election Study 2007","55-64",1,"ADQ",0
2007,"qes2007","Quebec Election Study 2007","55-64",1,"ADQ",0
2007,"qes2007","Quebec Election Study 2007","65+",1,"Don't know / Refused",
2007,"qes2007","Quebec Election Study 2007","55-64",1,"PLQ",0
2007,"qes2007","Quebec Election Study 2007","55-64",1,"QS",0
2007,"qes2007","Quebec Election Study 2007","55-64",1,"ADQ",0
2007,"qes2007","Quebec Election Study 2007","25-34",1,"PQ",1
2007,"qes2007","Quebec Election Study 2007","45-54",1,"ADQ",1
2007,"qes2007","Quebec Election Study 2007","18-24",0,"",0
2007,"qes2007","Quebec Election Study 2007","45-54",1,"PLQ",0
2007,"qes2007","Quebec Election Study 2007","65+",0,"",0
2007,"qes2007","Quebec Election Study 2007","45-54",1,"PQ",1
2007,"qes2007","Quebec Election Study 2007","35-44",1,"Don't know / Refused",0
2007,"qes2007","Quebec Election Study 2007","45-54",1,"Don't know / Refused",1
2007,"qes2007","Quebec Election Study 2007","45-54",1,"ADQ",1
2007,"qes2007","Quebec Election Study 2007","45-54",1,"PQ",1
2007,"qes2007","Quebec Election Study 2007","18-24",1,"PQ",1
2007,"qes2007","Quebec Election Study 2007","45-54",1,"PLQ",0
2007,"qes2007","Quebec Election Study 2007","65+",1,"ADQ",
2007,"qes2007","Quebec Election Study 2007","18-24",1,"PQ",1
2007,"qes2007","Quebec Election Study 2007","25-34",0,"",0
2007,"qes2007","Quebec Election Study 2007","65+",1,"PLQ",0
2007,"qes2007","Quebec Election Study 2007","35-44",1,"PLQ",0
2007,"qes2007","Quebec Election Study 2007","25-34",1,"PLQ",0
2007,"qes2007","Quebec Election Study 2007","45-54",1,"PQ",0
2007,"qes2007","Quebec Election Study 2007","35-44",1,"PLQ",0
2007,"qes2007","Quebec Election Study 2007","45-54",1,"PVQ",0
2007,"qes2007","Quebec Election Study 2007","35-44",1,"QS",1
2007,"qes2007","Quebec Election Study 2007","55-64",1,"ADQ",0
2007,"qes2007","Quebec Election Study 2007","25-34",1,"ADQ",0
2007,"qes2007","Quebec Election Study 2007","45-54",1,"PLQ",0
2007,"qes2007","Quebec Election Study 2007","25-34",1,"ADQ",1
2007,"qes2007","Quebec Election Study 2007","25-34",1,"PQ",1
2007,"qes2007","Quebec Election Study 2007","65+",1,"ADQ",0
2007,"qes2007","Quebec Election Study 2007","18-24",1,"PQ",1
2007,"qes2007","Quebec Election Study 2007","45-54",1,"PLQ",0
2007,"qes2007","Quebec Election Study 2007","25-34",1,"PQ",1
2007,"qes2007","Quebec Election Study 2007","55-64",1,"Don't know / Refused",0
2007,"qes2007","Quebec Election Study 2007","55-64",1,"ADQ",0
2007,"qes2007","Quebec Election Study 2007","45-54",1,"QS",1
2007,"qes2007","Quebec Election Study 2007","",1,"PLQ",0
2007,"qes2007","Quebec Election Study 2007","25-34",1,"PLQ",0
2007,"qes2007","Quebec Election Study 2007","55-64",1,"PLQ",0
2007,"qes2007","Quebec Election Study 2007","45-54",1,"QS",
2007,"qes2007","Quebec Election Study 2007","25-34",1,"ADQ",0
2007,"qes2007","Quebec Election Study 2007","35-44",0,"",1
2007,"qes2007","Quebec Election Study 2007","55-64",1,"PQ",1
2007,"qes2007","Quebec Election Study 2007","25-34",1,"ADQ",1
2007,"qes2007","Quebec Election Study 2007","55-64",1,"ADQ",1
2007,"qes2007","Quebec Election Study 2007","65+",1,"PQ",0
2007,"qes2007","Quebec Election Study 2007","35-44",1,"Don't know / Refused",1
2007,"qes2007","Quebec Election Study 2007","35-44",1,"ADQ",0
2007,"qes2007","Quebec Election Study 2007","45-54",1,"Did not vote / None",
2007,"qes2007","Quebec Election Study 2007","25-34",1,"ADQ",0
2007,"qes2007","Quebec Election Study 2007","25-34",1,"PVQ",0
2007,"qes2007","Quebec Election Study 2007","45-54",1,"PLQ",
2007,"qes2007","Quebec Election Study 2007","18-24",1,"PQ",1
2007,"qes2007","Quebec Election Study 2007","55-64",1,"PQ",1
2007,"qes2007","Quebec Election Study 2007","45-54",1,"ADQ",0
2007,"qes2007","Quebec Election Study 2007","55-64",0,"",0
2007,"qes2007","Quebec Election Study 2007","65+",1,"Don't know / Refused",0
2007,"qes2007","Quebec Election Study 2007","45-54",1,"Don't know / Refused",
2007,"qes2007","Quebec Election Study 2007","45-54",1,"PQ",1
2007,"qes2007","Quebec Election Study 2007","65+",1,"Don't know / Refused",
2007,"qes2007","Quebec Election Study 2007","18-24",1,"PLQ",0
2007,"qes2007","Quebec Election Study 2007","25-34",0,"",
2007,"qes2007","Quebec Election Study 2007","18-24",1,"PQ",1
2007,"qes2007","Quebec Election Study 2007","55-64",1,"Don't know / Refused",
2007,"qes2007","Quebec Election Study 2007","45-54",1,"PQ",0
2007,"qes2007","Quebec Election Study 2007","45-54",0,"",0
2007,"qes2007","Quebec Election Study 2007","45-54",1,"ADQ",0
2007,"qes2007","Quebec Election Study 2007","35-44",1,"PQ",1
2007,"qes2007","Quebec Election Study 2007","45-54",1,"ADQ",0
2007,"qes2007","Quebec Election Study 2007","18-24",1,"Don't know / Refused",1
2007,"qes2007","Quebec Election Study 2007","35-44",1,"QS",0
2007,"qes2007","Quebec Election Study 2007","35-44",0,"",
2007,"qes2007","Quebec Election Study 2007","25-34",1,"PLQ",0
2007,"qes2007","Quebec Election Study 2007","45-54",1,"PLQ",
2007,"qes2007","Quebec Election Study 2007","55-64",1,"PQ",0
2007,"qes2007","Quebec Election Study 2007","35-44",0,"",1
2007,"qes2007","Quebec Election Study 2007","45-54",1,"PQ",
2007,"qes2007","Quebec Election Study 2007","55-64",1,"PLQ",0
2007,"qes2007","Quebec Election Study 2007","25-34",0,"",0
2007,"qes2007","Quebec Election Study 2007","45-54",1,"QS",1
2007,"qes2007","Quebec Election Study 2007","65+",1,"PQ",1
2007,"qes2007","Quebec Election Study 2007","55-64",1,"PVQ",1
2007,"qes2007","Quebec Election Study 2007","55-64",1,"Don't know / Refused",0
2007,"qes2007","Quebec Election Study 2007","25-34",1,"PQ",1
2007,"qes2007","Quebec Election Study 2007","55-64",1,"PLQ",0
2007,"qes2007","Quebec Election Study 2007","55-64",1,"ADQ",1
2007,"qes2007","Quebec Election Study 2007","45-54",1,"PLQ",0
2007,"qes2007","Quebec Election Study 2007","55-64",1,"PQ",1
2007,"qes2007","Quebec Election Study 2007","18-24",1,"PVQ",
2007,"qes2007","Quebec Election Study 2007","18-24",0,"",0
2007,"qes2007","Quebec Election Study 2007","65+",1,"PLQ",0
2007,"qes2007","Quebec Election Study 2007","18-24",1,"ADQ",
2007,"qes2007","Quebec Election Study 2007","55-64",1,"ADQ",1
2007,"qes2007","Quebec Election Study 2007","55-64",1,"Don't know / Refused",0
2007,"qes2007","Quebec Election Study 2007","45-54",1,"PVQ",0
2007,"qes2007","Quebec Election Study 2007","55-64",1,"PVQ",1
2007,"qes2007","Quebec Election Study 2007","35-44",1,"Don't know / Refused",1
2007,"qes2007","Quebec Election Study 2007","65+",1,"PLQ",0
2007,"qes2007","Quebec Election Study 2007","25-34",1,"ADQ",0
2007,"qes2007","Quebec Election Study 2007","65+",1,"PQ",1
2007,"qes2007","Quebec Election Study 2007","55-64",1,"ADQ",
2007,"qes2007","Quebec Election Study 2007","65+",1,"Don't know / Refused",0
2007,"qes2007","Quebec Election Study 2007","65+",1,"PLQ",
2007,"qes2007","Quebec Election Study 2007","45-54",1,"QS",1
2007,"qes2007","Quebec Election Study 2007","35-44",0,"",1
2007,"qes2007","Quebec Election Study 2007","25-34",0,"",
2007,"qes2007","Quebec Election Study 2007","55-64",1,"ADQ",1
2007,"qes2007","Quebec Election Study 2007","65+",1,"PQ",1
2007,"qes2007","Quebec Election Study 2007","65+",1,"PQ",0
2007,"qes2007","Quebec Election Study 2007","18-24",1,"PQ",1
2007,"qes2007","Quebec Election Study 2007","35-44",1,"PLQ",0
2007,"qes2007","Quebec Election Study 2007","45-54",0,"",
2007,"qes2007","Quebec Election Study 2007","45-54",1,"ADQ",1
2007,"qes2007","Quebec Election Study 2007","65+",1,"ADQ",0
2007,"qes2007","Quebec Election Study 2007","18-24",1,"Don't know / Refused",0
2007,"qes2007","Quebec Election Study 2007","35-44",1,"PLQ",0
2007,"qes2007","Quebec Election Study 2007","35-44",1,"QS",0
2007,"qes2007","Quebec Election Study 2007","55-64",1,"Don't know / Refused",
2007,"qes2007","Quebec Election Study 2007","55-64",1,"ADQ",0
2007,"qes2007","Quebec Election Study 2007","35-44",1,"PLQ",
2007,"qes2007","Quebec Election Study 2007","65+",1,"ADQ",
2007,"qes2007","Quebec Election Study 2007","35-44",1,"ADQ",0
2007,"qes2007","Quebec Election Study 2007","55-64",1,"PQ",1
2007,"qes2007","Quebec Election Study 2007","45-54",1,"QS",
2007,"qes2007","Quebec Election Study 2007","25-34",1,"ADQ",0
2007,"qes2007","Quebec Election Study 2007","55-64",1,"PQ",1
2007,"qes2007","Quebec Election Study 2007","65+",1,"PQ",1
2007,"qes2007","Quebec Election Study 2007","35-44",1,"ADQ",1
2007,"qes2007","Quebec Election Study 2007","25-34",1,"ADQ",0
2007,"qes2007","Quebec Election Study 2007","45-54",1,"Don't know / Refused",0
2007,"qes2007","Quebec Election Study 2007","25-34",1,"PQ",1
2007,"qes2007","Quebec Election Study 2007","65+",1,"PVQ",0
2007,"qes2007","Quebec Election Study 2007","65+",1,"Don't know / Refused",
2007,"qes2007","Quebec Election Study 2007","55-64",1,"ADQ",0
2007,"qes2007","Quebec Election Study 2007","45-54",1,"ADQ",0
2007,"qes2007","Quebec Election Study 2007","25-34",0,"",0
2007,"qes2007","Quebec Election Study 2007","55-64",1,"PQ",1
2007,"qes2007","Quebec Election Study 2007","65+",1,"PLQ",0
2007,"qes2007","Quebec Election Study 2007","35-44",1,"PQ",1
2007,"qes2007","Quebec Election Study 2007","25-34",1,"PQ",0
2007,"qes2007","Quebec Election Study 2007","55-64",1,"ADQ",1
2007,"qes2007","Quebec Election Study 2007","65+",1,"PQ",1
2007,"qes2007","Quebec Election Study 2007","",1,"Don't know / Refused",0
2007,"qes2007","Quebec Election Study 2007","45-54",,"",1
2007,"qes2007","Quebec Election Study 2007","45-54",1,"PQ",1
2007,"qes2007","Quebec Election Study 2007","35-44",1,"ADQ",0
2007,"qes2007","Quebec Election Study 2007","35-44",1,"ADQ",0
2007,"qes2007","Quebec Election Study 2007","55-64",1,"PQ",
2007,"qes2007","Quebec Election Study 2007","55-64",1,"PQ",1
2007,"qes2007","Quebec Election Study 2007","55-64",1,"PLQ",0
2007,"qes2007","Quebec Election Study 2007","35-44",1,"ADQ",1
2007,"qes2007","Quebec Election Study 2007","55-64",1,"PQ",1
2007,"qes2007","Quebec Election Study 2007","25-34",1,"ADQ",0
2007,"qes2007","Quebec Election Study 2007","25-34",1,"PVQ",0
2007,"qes2007","Quebec Election Study 2007","55-64",1,"PQ",
2007,"qes2007","Quebec Election Study 2007","25-34",1,"PQ",1
2007,"qes2007","Quebec Election Study 2007","55-64",1,"PQ",1
2007,"qes2007","Quebec Election Study 2007","65+",1,"PQ",1
2007,"qes2007","Quebec Election Study 2007","18-24",0,"",0
2007,"qes2007","Quebec Election Study 2007","35-44",1,"ADQ",
2007,"qes2007","Quebec Election Study 2007","45-54",1,"PLQ",0
2007,"qes2007","Quebec Election Study 2007","45-54",1,"ADQ",0
2007,"qes2007","Quebec Election Study 2007","45-54",1,"PLQ",0
2007,"qes2007","Quebec Election Study 2007","35-44",0,"",0
2007,"qes2007","Quebec Election Study 2007","45-54",1,"ADQ",0
2007,"qes2007","Quebec Election Study 2007","45-54",1,"PQ",0
2007,"qes2007","Quebec Election Study 2007","55-64",1,"ADQ",0
2007,"qes2007","Quebec Election Study 2007","55-64",1,"ADQ",0
2007,"qes2007","Quebec Election Study 2007","45-54",1,"Don't know / Refused",0
2007,"qes2007","Quebec Election Study 2007","25-34",1,"PQ",1
2007,"qes2007","Quebec Election Study 2007","45-54",1,"ADQ",0
2007,"qes2007","Quebec Election Study 2007","55-64",1,"Did not vote / None",0
2007,"qes2007","Quebec Election Study 2007","25-34",1,"Don't know / Refused",0
2007,"qes2007","Quebec Election Study 2007","35-44",1,"PQ",1
2007,"qes2007","Quebec Election Study 2007","25-34",1,"QS",1
2007,"qes2007","Quebec Election Study 2007","65+",1,"PLQ",0
2007,"qes2007","Quebec Election Study 2007","55-64",1,"ADQ",0
2007,"qes2007","Quebec Election Study 2007","35-44",1,"ADQ",0
2007,"qes2007","Quebec Election Study 2007","65+",1,"Don't know / Refused",0
2007,"qes2007","Quebec Election Study 2007","25-34",1,"ADQ",0
2007,"qes2007","Quebec Election Study 2007","25-34",1,"QS",1
2007,"qes2007","Quebec Election Study 2007","25-34",1,"ADQ",0
2007,"qes2007","Quebec Election Study 2007","18-24",0,"",0
2007,"qes2007","Quebec Election Study 2007","65+",1,"PQ",1
2007,"qes2007","Quebec Election Study 2007","55-64",1,"Don't know / Refused",
2007,"qes2007","Quebec Election Study 2007","45-54",1,"PLQ",0
2007,"qes2007","Quebec Election Study 2007","65+",1,"ADQ",1
2007,"qes2007","Quebec Election Study 2007","25-34",1,"PLQ",0
2007,"qes2007_panel","Quebec Election Study 2007 Panel","18-34",1,"ADQ",1
2007,"qes2007_panel","Quebec Election Study 2007 Panel","55+",1,"PLQ",0
2007,"qes2007_panel","Quebec Election Study 2007 Panel","55+",1,"PLQ",
2007,"qes2007_panel","Quebec Election Study 2007 Panel","55+",0,"Did not vote / None",
2007,"qes2007_panel","Quebec Election Study 2007 Panel","18-34",1,"ADQ",1
2007,"qes2007_panel","Quebec Election Study 2007 Panel","55+",1,"PQ",0
2007,"qes2007_panel","Quebec Election Study 2007 Panel","55+",1,"PQ",1
2007,"qes2007_panel","Quebec Election Study 2007 Panel","35-54",1,"PQ",
2007,"qes2007_panel","Quebec Election Study 2007 Panel","35-54",1,"PLQ",0
2007,"qes2007_panel","Quebec Election Study 2007 Panel","18-34",1,"PLQ",0
2007,"qes2007_panel","Quebec Election Study 2007 Panel","18-34",0,"Did not vote / None",0
2007,"qes2007_panel","Quebec Election Study 2007 Panel","35-54",1,"PVQ",0
2007,"qes2007_panel","Quebec Election Study 2007 Panel","35-54",,"Did not vote / None",
2007,"qes2007_panel","Quebec Election Study 2007 Panel","35-54",0,"Did not vote / None",
2007,"qes2007_panel","Quebec Election Study 2007 Panel","35-54",1,"PLQ",
2007,"qes2007_panel","Quebec Election Study 2007 Panel","55+",1,"PLQ",0
2007,"qes2007_panel","Quebec Election Study 2007 Panel","35-54",1,"PLQ",
2007,"qes2007_panel","Quebec Election Study 2007 Panel","18-34",0,"Did not vote / None",1
2007,"qes2007_panel","Quebec Election Study 2007 Panel","55+",1,"ADQ",0
2007,"qes2007_panel","Quebec Election Study 2007 Panel","35-54",,"Did not vote / None",0
2007,"qes2007_panel","Quebec Election Study 2007 Panel","35-54",,"Did not vote / None",0
2007,"qes2007_panel","Quebec Election Study 2007 Panel","55+",1,"PLQ",0
2007,"qes2007_panel","Quebec Election Study 2007 Panel","35-54",,"Did not vote / None",1
2007,"qes2007_panel","Quebec Election Study 2007 Panel","35-54",1,"PQ",
2007,"qes2007_panel","Quebec Election Study 2007 Panel","18-34",0,"Did not vote / None",1
2007,"qes2007_panel","Quebec Election Study 2007 Panel","35-54",1,"ADQ",0
2007,"qes2007_panel","Quebec Election Study 2007 Panel","35-54",1,"ADQ",1
2007,"qes2007_panel","Quebec Election Study 2007 Panel","55+",1,"Don't know / Refused",0
